word_id,word,part_of_speech,meaning_number,definition_text,synonym
leak,leak,vb,6,"to enter or escape, or allow to enter or escape, through a crack or hole",release
leak,leak,vb,6,"to enter or escape, or allow to enter or escape, through a crack or hole",drip
leak,leak,vb,6,"to enter or escape, or allow to enter or escape, through a crack or hole",trickle
leak,leak,vb,6,"to enter or escape, or allow to enter or escape, through a crack or hole",ooze
leak,leak,vb,6,"to enter or escape, or allow to enter or escape, through a crack or hole",seep
leak,leak,vb,7,"to make (secret information) public, esp. deliberately",disclose
leak,leak,vb,7,"to make (secret information) public, esp. deliberately",tell
leak,leak,vb,7,"to make (secret information) public, esp. deliberately",reveal
leak,leak,vb,7,"to make (secret information) public, esp. deliberately",divulge
leak,leak,adj,derived,adj,leaky
lean,lean,vb,1,(foll. by against or on or upon ) to rest or put (something) so that it rests against a support,rest
lean,lean,vb,1,(foll. by against or on or upon ) to rest or put (something) so that it rests against a support,prop
lean,lean,vb,1,(foll. by against or on or upon ) to rest or put (something) so that it rests against a support,recline
lean,lean,vb,1,(foll. by against or on or upon ) to rest or put (something) so that it rests against a support,repose
lean,lean,vb,2,to bend or make (something) bend from an upright position,bend
lean,lean,vb,2,to bend or make (something) bend from an upright position,tip
lean,lean,vb,2,to bend or make (something) bend from an upright position,slope
lean,lean,vb,2,to bend or make (something) bend from an upright position,incline
lean,lean,vb,2,to bend or make (something) bend from an upright position,tilt
lean,lean,vb,2,to bend or make (something) bend from an upright position,heel
lean,lean,vb,2,to bend or make (something) bend from an upright position,slant
lean,lean,vb,3,(foll. by to or towards ) to have or express a tendency or preference,tend
lean,lean,vb,3,(foll. by to or towards ) to have or express a tendency or preference,prefer
lean,lean,vb,3,(foll. by to or towards ) to have or express a tendency or preference,favour
lean,lean,vb,3,(foll. by to or towards ) to have or express a tendency or preference,incline
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,thin
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,slim
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,slender
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,skinny
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,angular
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,trim
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,spare
lean_2,lean,adj,1,(esp. of a person) having a trim body with no surplus flesh,gaunt
lean_2,lean,n,derived,n,leanness
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,tendency
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,bias
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,inclination
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,bent
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,disposition
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,penchant
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,propensity
leaning,leaning,n,1,SKM:leaning|leanings| a tendency or inclination,predilection
leap,leap,vb,1,to jump suddenly from one place to another,jump
leap,leap,vb,1,to jump suddenly from one place to another,spring
leap,leap,vb,1,to jump suddenly from one place to another,bound
leap,leap,vb,1,to jump suddenly from one place to another,bounce
leap,leap,vb,1,to jump suddenly from one place to another,hop
leap,leap,vb,1,to jump suddenly from one place to another,skip
leap,leap,n,4,the act of jumping,jump
leap,leap,n,4,the act of jumping,spring
leap,leap,n,4,the act of jumping,bound
leap,leap,n,4,the act of jumping,vault
leap,leap,n,5,an abrupt or important change or increase:,rise
leap,leap,n,5,an abrupt or important change or increase:,change
leap,leap,n,5,an abrupt or important change or increase:,increase
leap,leap,n,5,an abrupt or important change or increase:,soaring
leap,leap,n,5,an abrupt or important change or increase:,surge
leap,leap,n,5,an abrupt or important change or increase:,escalation
leap,leap,n,5,an abrupt or important change or increase:,upsurge
leap,leap,n,5,an abrupt or important change or increase:,upswing
learn,learn,vb,1,to gain knowledge (of something) or acquire skill in (some art or practice),master
learn,learn,vb,1,to gain knowledge (of something) or acquire skill in (some art or practice),grasp
learn,learn,vb,2,to memorize (something),memorize
learn,learn,vb,3,"to gain by experience, example, or practice:",master
learn,learn,vb,3,"to gain by experience, example, or practice:",grasp
learn,learn,vb,4,(often foll. by of or about ) to become informed; find out:,discover
learn,learn,vb,4,(often foll. by of or about ) to become informed; find out:,hear
learn,learn,vb,4,(often foll. by of or about ) to become informed; find out:,understand
learn,learn,vb,4,(often foll. by of or about ) to become informed; find out:,discern
learn,learn,vb,4,(often foll. by of or about ) to become informed; find out:,ascertain
learn,learn,adj,derived,adj,learnable
learn,learn,n,derived,n,learner
learned,learned,adj,1,having great knowledge,scholarly
learned,learned,adj,1,having great knowledge,academic
learned,learned,adj,1,having great knowledge,intellectual
learned,learned,adj,1,having great knowledge,versed
learned,learned,adj,1,having great knowledge,well-informed
learned,learned,adj,1,having great knowledge,erudite
learned,learned,adj,1,having great knowledge,highbrow
learned,learned,adj,1,having great knowledge,well-read
learned,learned,adj,2,involving or characterized by scholarship:,scholarly
learned,learned,adj,2,involving or characterized by scholarship:,academic
learned,learned,adj,2,involving or characterized by scholarship:,intellectual
learned,learned,adj,2,involving or characterized by scholarship:,versed
learned,learned,adj,2,involving or characterized by scholarship:,well-informed
learned,learned,adj,2,involving or characterized by scholarship:,erudite
learned,learned,adj,2,involving or characterized by scholarship:,highbrow
learned,learned,adj,2,involving or characterized by scholarship:,well-read
learning,learning,n,1,SKM:learning|learnings| knowledge gained by studying,knowledge
learning,learning,n,1,SKM:learning|learnings| knowledge gained by studying,study
learning,learning,n,1,SKM:learning|learnings| knowledge gained by studying,education
learning,learning,n,1,SKM:learning|learnings| knowledge gained by studying,scholarship
learning,learning,n,1,SKM:learning|learnings| knowledge gained by studying,enlightenment
lease,lease,vb,3,to let or rent (land or buildings) by lease,hire
lease,lease,vb,3,to let or rent (land or buildings) by lease,rent
lease,lease,vb,3,to let or rent (land or buildings) by lease,let
lease,lease,vb,3,to let or rent (land or buildings) by lease,loan
lease,lease,vb,3,to let or rent (land or buildings) by lease,charter
leasehold,leasehold,n,derived,n,leaseholder
least,least,adj,3,smallest,smallest
least,least,adj,3,smallest,meanest
least,least,adj,3,smallest,fewest
least,least,adj,3,smallest,lowest
least,least,adj,3,smallest,tiniest
least,least,adj,3,smallest,minimum
least,least,adj,3,smallest,slightest
least,least,adj,3,smallest,minimaladv
leave,leave,vb,1,to go away (from a person or place),quit
leave,leave,vb,1,to go away (from a person or place),flee
leave,leave,vb,1,to go away (from a person or place),exit
leave,leave,vb,2,"to cause to remain behind, often by mistake, in a place:",forget
leave,leave,vb,2,"to cause to remain behind, often by mistake, in a place:",mislay
leave,leave,vb,4,to stop attending or belonging to a particular organization or institution:,quit
leave,leave,vb,6,to result in; cause:,cause
leave,leave,vb,6,to result in; cause:,produce
leave,leave,vb,6,to result in; cause:,generate
leave,leave,vb,6,to result in; cause:,deposit
leave,leave,vb,7,to allow (someone) to do something without interfering:,entrust
leave,leave,vb,7,to allow (someone) to do something without interfering:,commit
leave,leave,vb,7,to allow (someone) to do something without interfering:,delegate
leave,leave,vb,7,to allow (someone) to do something without interfering:,refer
leave,leave,vb,7,to allow (someone) to do something without interfering:,assign
leave,leave,vb,7,to allow (someone) to do something without interfering:,consign
leave,leave,vb,7,to allow (someone) to do something without interfering:,allot
leave,leave,vb,9,to bequeath:,bequeath
leave,leave,vb,9,to bequeath:,will
leave,leave,vb,9,to bequeath:,transfer
leave,leave,vb,9,to bequeath:,endow
leave,leave,vb,9,to bequeath:,confer
leave_2,leave,n,1,"permission to be absent, for instance from work:",holiday
leave_2,leave,n,1,"permission to be absent, for instance from work:",break
leave_2,leave,n,1,"permission to be absent, for instance from work:",vacation
leave_2,leave,n,1,"permission to be absent, for instance from work:",sabbatical
leave_2,leave,n,1,"permission to be absent, for instance from work:",furlough
leave_2,leave,n,1,"permission to be absent, for instance from work:",schoolie
leave_2,leave,n,2,the length of such absence:,holiday
leave_2,leave,n,2,the length of such absence:,break
leave_2,leave,n,2,the length of such absence:,vacation
leave_2,leave,n,2,the length of such absence:,sabbatical
leave_2,leave,n,2,the length of such absence:,furlough
leave_2,leave,n,2,the length of such absence:,schoolie
leave_2,leave,n,3,permission to do something:,permission
leave_2,leave,n,3,permission to do something:,freedom
leave_2,leave,n,3,permission to do something:,sanction
leave_2,leave,n,3,permission to do something:,liberty
leave_2,leave,n,3,permission to do something:,concession
leave_2,leave,n,3,permission to do something:,consent
leave_2,leave,n,3,permission to do something:,allowance
leave_2,leave,n,3,permission to do something:,warrant
lecherous,lecherous,n,derived,n,lecher
lecherous,lecherous,n,derived,n,lechery
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,talk
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,address
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,speech
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,lesson
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,instruction
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,presentation
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,discourse
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,sermon
lecture,lecture,n,1,a talk on a particular subject delivered to an audience,webinar
lecture,lecture,n,2,a lengthy scolding,telling-off
lecture,lecture,n,2,a lengthy scolding,rebuke
lecture,lecture,n,2,a lengthy scolding,reprimand
lecture,lecture,n,2,a lengthy scolding,talking-to
lecture,lecture,n,2,a lengthy scolding,scolding
lecture,lecture,n,2,a lengthy scolding,dressing-down
lecture,lecture,n,2,a lengthy scolding,reproofvb-turing
lecture,lecture,n,2,a lengthy scolding,-tured
lecture,lecture,n,3,to deliver a lecture (to an audience or class),talk
lecture,lecture,n,3,to deliver a lecture (to an audience or class),speak
lecture,lecture,n,3,to deliver a lecture (to an audience or class),teach
lecture,lecture,n,3,to deliver a lecture (to an audience or class),address
lecture,lecture,n,3,to deliver a lecture (to an audience or class),discourse
lecture,lecture,n,3,to deliver a lecture (to an audience or class),spout
lecture,lecture,n,3,to deliver a lecture (to an audience or class),expound
lecture,lecture,n,4,to scold (someone) at length,berate
lecture,lecture,n,4,to scold (someone) at length,scold
lecture,lecture,n,4,to scold (someone) at length,reprimand
lecture,lecture,n,4,to scold (someone) at length,censure
lecture,lecture,n,4,to scold (someone) at length,castigate
lecture,lecture,n,4,to scold (someone) at length,admonish
lecture,lecture,n,4,to scold (someone) at length,reprove
lecture,lecture,n,derived,n,lecturer
lecture,lecture,n,derived,n,lectureship
lees,lees,,1,SKM:lees| pl n the sediment from an alcoholic drink,sediment
lees,lees,,1,SKM:lees| pl n the sediment from an alcoholic drink,grounds
lees,lees,,1,SKM:lees| pl n the sediment from an alcoholic drink,deposit
lees,lees,,1,SKM:lees| pl n the sediment from an alcoholic drink,dregs
left,left,adj,1,denoting the side of something or someone that faces west when the front is turned towards the north,left-hand
left,left,adj,1,denoting the side of something or someone that faces west when the front is turned towards the north,port
left,left,adj,1,denoting the side of something or someone that faces west when the front is turned towards the north,larboard
left,left,adj,2,on the left side of the body:,left-hand
left,left,adj,2,on the left side of the body:,port
left,left,adj,2,on the left side of the body:,larboard
left,left,adj,3,"liberal, radical, or socialist",socialist
left,left,adj,3,"liberal, radical, or socialist",radical
left,left,adj,3,"liberal, radical, or socialist",left-wing
left,left,adj,3,"liberal, radical, or socialist",leftistadv
left-handed,left-handed,n,derived,n,left-hander
leftist,leftist,n,derived,n,leftism
left-wing,left-wing,adj,1,socialist or radical:,socialist
left-wing,left-wing,adj,1,socialist or radical:,communist
left-wing,left-wing,adj,1,socialist or radical:,red
left-wing,left-wing,adj,1,socialist or radical:,radical
left-wing,left-wing,adj,1,socialist or radical:,revolutionary
left-wing,left-wing,adj,1,socialist or radical:,militant
left-wing,left-wing,adj,1,socialist or radical:,Bolshevik
left-wing,left-wing,adj,1,socialist or radical:,Leninist
left-wing,left-wing,n,derived,n,left-winger
leg,leg,n,1,"either of the two lower limbs in humans, or any similar structure in animals, that is used for movement or support",limb
leg,leg,n,1,"either of the two lower limbs in humans, or any similar structure in animals, that is used for movement or support",member
leg,leg,n,1,"either of the two lower limbs in humans, or any similar structure in animals, that is used for movement or support",shank
leg,leg,n,1,"either of the two lower limbs in humans, or any similar structure in animals, that is used for movement or support",pin
leg,leg,n,1,"either of the two lower limbs in humans, or any similar structure in animals, that is used for movement or support",stump
leg,leg,n,4,"something similar to a leg in appearance or function, such as one of the supports of a chair",support
leg,leg,n,4,"something similar to a leg in appearance or function, such as one of the supports of a chair",prop
leg,leg,n,4,"something similar to a leg in appearance or function, such as one of the supports of a chair",brace
leg,leg,n,4,"something similar to a leg in appearance or function, such as one of the supports of a chair",upright
leg,leg,n,5,a section of a journey,stage
leg,leg,n,5,a section of a journey,part
leg,leg,n,5,a section of a journey,section
leg,leg,n,5,a section of a journey,stretch
leg,leg,n,5,a section of a journey,lap
leg,leg,n,5,a section of a journey,segment
leg,leg,n,5,a section of a journey,portion
leg,leg,n,6,"a single stage, lap, or length in a relay race",stage
leg,leg,n,6,"a single stage, lap, or length in a relay race",part
leg,leg,n,6,"a single stage, lap, or length in a relay race",section
leg,leg,n,6,"a single stage, lap, or length in a relay race",stretch
leg,leg,n,6,"a single stage, lap, or length in a relay race",lap
leg,leg,n,6,"a single stage, lap, or length in a relay race",segment
leg,leg,n,6,"a single stage, lap, or length in a relay race",portion
legacy,legacy,pl,1,money or personal property left to someone by a will,bequest
legacy,legacy,pl,1,money or personal property left to someone by a will,inheritance
legacy,legacy,pl,1,money or personal property left to someone by a will,gift
legacy,legacy,pl,1,money or personal property left to someone by a will,estate
legacy,legacy,pl,1,money or personal property left to someone by a will,heirloom
legal,legal,adj,1,established by or permitted by law; lawful,lawful
legal,legal,adj,1,established by or permitted by law; lawful,allowed
legal,legal,adj,1,established by or permitted by law; lawful,sanctioned
legal,legal,adj,1,established by or permitted by law; lawful,constitutional
legal,legal,adj,1,established by or permitted by law; lawful,valid
legal,legal,adj,1,established by or permitted by law; lawful,legitimate
legal,legal,adj,1,established by or permitted by law; lawful,authorized
legal,legal,adj,1,established by or permitted by law; lawful,permissible
legal,legal,adj,2,of or relating to law,judicial
legal,legal,adj,2,of or relating to law,judiciary
legal,legal,adj,2,of or relating to law,forensic
legal,legal,adj,2,of or relating to law,juridical
legal,legal,adj,2,of or relating to law,jurisdictive
legal,legal,adj,3,relating to or characteristic of lawyers,judicial
legal,legal,adj,3,relating to or characteristic of lawyers,judiciary
legal,legal,adj,3,relating to or characteristic of lawyers,forensic
legal,legal,adj,3,relating to or characteristic of lawyers,juridical
legal,legal,adj,3,relating to or characteristic of lawyers,jurisdictive
legal,legal,adv,derived,adv,legally
legalize,legalize,or,derived,or,legalization
legalize,legalize,n,derived,n,-lisation
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,myth
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,story
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,tale
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,fiction
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,saga
legend,legend,n,1,a popular story handed down from earlier times which may or may not be true,fable
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,celebrity
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,star
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,phenomenon
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,genius
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,prodigy
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,luminary
legend,legend,n,3,a person whose fame makes him or her seem exceptional:,megastar
legend,legend,n,5,words written on something to explain it:,inscription
legend,legend,n,5,words written on something to explain it:,title
legend,legend,n,5,words written on something to explain it:,caption
legend,legend,n,5,words written on something to explain it:,device
legend,legend,n,5,words written on something to explain it:,motto
legend,legend,n,5,words written on something to explain it:,rubric
legendary,legendary,adj,1,very famous:,famous
legendary,legendary,adj,1,very famous:,celebrated
legendary,legendary,adj,1,very famous:,well-known
legendary,legendary,adj,1,very famous:,acclaimed
legendary,legendary,adj,1,very famous:,renowned
legendary,legendary,adj,1,very famous:,famed
legendary,legendary,adj,1,very famous:,immortal
legendary,legendary,adj,1,very famous:,illustrious
legendary,legendary,adj,2,of or relating to legend,mythical
legendary,legendary,adj,2,of or relating to legend,fabled
legendary,legendary,adj,2,of or relating to legend,traditional
legendary,legendary,adj,2,of or relating to legend,romantic
legendary,legendary,adj,2,of or relating to legend,fabulous
legendary,legendary,adj,2,of or relating to legend,fictitious
legendary,legendary,adj,2,of or relating to legend,storybook
legendary,legendary,adj,2,of or relating to legend,apocryphal
legendary,legendary,adj,3,described in legend:,mythical
legendary,legendary,adj,3,described in legend:,fabled
legendary,legendary,adj,3,described in legend:,traditional
legendary,legendary,adj,3,described in legend:,romantic
legendary,legendary,adj,3,described in legend:,fabulous
legendary,legendary,adj,3,described in legend:,fictitious
legendary,legendary,adj,3,described in legend:,storybook
legendary,legendary,adj,3,described in legend:,apocryphal
legible,legible,n,derived,n,legibility
legible,legible,adv,derived,adv,legibly
legion,legion,n,1,any large military force:,army
legion,legion,n,1,any large military force:,company
legion,legion,n,1,any large military force:,force
legion,legion,n,1,any large military force:,division
legion,legion,n,1,any large military force:,troop
legion,legion,n,1,any large military force:,brigade
legion,legion,n,2,( often pl ) any very large number,multitude
legion,legion,n,2,( often pl ) any very large number,host
legion,legion,n,2,( often pl ) any very large number,mass
legion,legion,n,2,( often pl ) any very large number,drove
legion,legion,n,2,( often pl ) any very large number,number
legion,legion,n,2,( often pl ) any very large number,horde
legion,legion,n,2,( often pl ) any very large number,myriad
legion,legion,n,2,( often pl ) any very large number,throng
legion,legion,adj,derived,adj,legionary
legislate,legislate,n,derived,n,legislator
legislation,legislation,n,1,the act or process of making laws,lawmaking
legislation,legislation,n,1,the act or process of making laws,regulation
legislation,legislation,n,1,the act or process of making laws,prescription
legislation,legislation,n,1,the act or process of making laws,enactment
legislation,legislation,n,2,the laws so made,law
legislation,legislation,n,2,the laws so made,act
legislation,legislation,n,2,the laws so made,ruling
legislation,legislation,n,2,the laws so made,rule
legislation,legislation,n,2,the laws so made,bill
legislation,legislation,n,2,the laws so made,measure
legislation,legislation,n,2,the laws so made,regulation
legislation,legislation,n,2,the laws so made,charter
legislative,legislative,adj,2,having the power or function of making laws:,law-making
legislative,legislative,adj,2,having the power or function of making laws:,judicial
legislative,legislative,adj,2,having the power or function of making laws:,law-giving
legislature,legislature,n,1,"SKM:legislature|legislatures| a body of people authorized to make, amend, and repeal laws",parliament
legislature,legislature,n,1,"SKM:legislature|legislatures| a body of people authorized to make, amend, and repeal laws",congress
legislature,legislature,n,1,"SKM:legislature|legislatures| a body of people authorized to make, amend, and repeal laws",senate
legislature,legislature,n,1,"SKM:legislature|legislatures| a body of people authorized to make, amend, and repeal laws",assembly
legislature,legislature,n,1,"SKM:legislature|legislatures| a body of people authorized to make, amend, and repeal laws",chamber
legitimate,legitimate,adj,1,authorized by or in accordance with law:,lawful
legitimate,legitimate,adj,1,authorized by or in accordance with law:,legal
legitimate,legitimate,adj,1,authorized by or in accordance with law:,genuine
legitimate,legitimate,adj,1,authorized by or in accordance with law:,authentic
legitimate,legitimate,adj,1,authorized by or in accordance with law:,authorized
legitimate,legitimate,adj,1,authorized by or in accordance with law:,rightful
legitimate,legitimate,adj,1,authorized by or in accordance with law:,kosher
legitimate,legitimate,adj,1,authorized by or in accordance with law:,dinkum
legitimate,legitimate,adj,1,authorized by or in accordance with law:,licit
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,reasonable
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,correct
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,sensible
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,valid
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,warranted
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,logical
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,justifiable
legitimate,legitimate,adj,2,based on correct or acceptable principles of reasoning:,well-founded
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",legitimize
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",allow
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",permit
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",sanction
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",authorize
legitimate,legitimate,vb,6,"to make, pronounce, or show to be legitimate",legalize
legitimate,legitimate,n,derived,n,legitimacy
legitimate,legitimate,adv,derived,adv,legitimately
legitimize,legitimize,or,derived,or,legitimization
legitimize,legitimize,n,derived,n,-misation
leisure,leisure,n,1,time or opportunity for relaxation or hobbies,rest
leisure,leisure,n,1,time or opportunity for relaxation or hobbies,ease
leisure,leisure,n,1,time or opportunity for relaxation or hobbies,relaxation
leisure,leisure,n,1,time or opportunity for relaxation or hobbies,recreation
leisure,leisure,adj,derived,adj,leisured
leisurely,leisurely,n,derived,n,leisureliness
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",delicious
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",tasty
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",luscious
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",palatable
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",delectable
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",mouthwatering
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",scrumptious
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",appetizing
lekker,lekker,adj,1,"SKM:lekker| ( S African slang ) pleasing, enjoyable, or tasty",yummo
lemon,lemon,adj,derived,adj,lemony
lend,lend,vb,1,to permit the temporary use of,loan
lend,lend,vb,1,to permit the temporary use of,advance
lend,lend,vb,1,to permit the temporary use of,sub
lend,lend,vb,2,"to provide (money) temporarily, often at interest",loan
lend,lend,vb,2,"to provide (money) temporarily, often at interest",advance
lend,lend,vb,2,"to provide (money) temporarily, often at interest",sub
lend,lend,vb,3,to contribute (some abstract quality):,give
lend,lend,vb,3,to contribute (some abstract quality):,provide
lend,lend,vb,3,to contribute (some abstract quality):,add
lend,lend,vb,3,to contribute (some abstract quality):,supply
lend,lend,vb,3,to contribute (some abstract quality):,grant
lend,lend,vb,3,to contribute (some abstract quality):,confer
lend,lend,vb,3,to contribute (some abstract quality):,bestow
lend,lend,vb,3,to contribute (some abstract quality):,impart
lend,lend,n,derived,n,lender
length,length,n,1,the extent or measurement of something from end to end,distance
length,length,n,1,the extent or measurement of something from end to end,reach
length,length,n,1,the extent or measurement of something from end to end,measure
length,length,n,1,the extent or measurement of something from end to end,extent
length,length,n,1,the extent or measurement of something from end to end,span
length,length,n,1,the extent or measurement of something from end to end,longitude
length,length,n,3,"a period of time, as between specified limits or moments",duration
length,length,n,3,"a period of time, as between specified limits or moments",term
length,length,n,3,"a period of time, as between specified limits or moments",period
length,length,n,3,"a period of time, as between specified limits or moments",space
length,length,n,3,"a period of time, as between specified limits or moments",stretch
length,length,n,3,"a period of time, as between specified limits or moments",span
length,length,n,3,"a period of time, as between specified limits or moments",expanse
length,length,n,5,"a piece of something, usually longer than it is wide:",piece
length,length,n,5,"a piece of something, usually longer than it is wide:",measure
length,length,n,5,"a piece of something, usually longer than it is wide:",section
length,length,n,5,"a piece of something, usually longer than it is wide:",segment
length,length,n,5,"a piece of something, usually longer than it is wide:",portion
lengthen,lengthen,vb,1,SKM:lengthen|lengthens|lengthening|lengthened| to make or become longer,protract
lengthen,lengthen,vb,1,SKM:lengthen|lengthens|lengthening|lengthened| to make or become longer,extend
lengthen,lengthen,vb,1,SKM:lengthen|lengthens|lengthening|lengthened| to make or become longer,prolong
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",rambling
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",interminable
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",long-winded
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",wordy
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",discursive
lengthy,lengthy,adj,1,"SKM:lengthy|lengthier|lengthiest| lengthier , lengthiest very long or tiresome",extended
lengthy,lengthy,adv,derived,adv,lengthily
lengthy,lengthy,n,derived,n,lengthiness
lenient,lenient,n,derived,n,leniency
lenient,lenient,adv,derived,adv,leniently
Lent,Lent,adj,derived,adj,Lenten
leprosy,leprosy,adj,derived,adj,leprous
lesbian,lesbian,adj,2,of or characteristic of lesbians,homosexual
lesbian,lesbian,adj,2,of or characteristic of lesbians,gay
lesbian,lesbian,adj,2,of or characteristic of lesbians,sapphic
lesbian,lesbian,n,derived,n,lesbianism
less,less,adj,1,the comparative of :,smaller
less,less,adj,1,the comparative of :,shorter
lessen,lessen,vb,1,SKM:lessen|lessens|lessening|lessened| to make or become less,diminish
lessen,lessen,vb,1,SKM:lessen|lessens|lessening|lessened| to make or become less,decrease
lessen,lessen,vb,1,SKM:lessen|lessens|lessening|lessened| to make or become less,contract
lessen,lessen,vb,1,SKM:lessen|lessens|lessening|lessened| to make or become less,ease
lessen,lessen,vb,1,SKM:lessen|lessens|lessening|lessened| to make or become less,shrink
lesser,lesser,adj,1,"SKM:lesser| not as great in quantity, size, or worth",lower
lesser,lesser,adj,1,"SKM:lesser| not as great in quantity, size, or worth",secondary
lesser,lesser,adj,1,"SKM:lesser| not as great in quantity, size, or worth",subsidiary
lesser,lesser,adj,1,"SKM:lesser| not as great in quantity, size, or worth",inferior
lesson,lesson,n,1,A a single period of instruction in a subject,class
lesson,lesson,n,1,A a single period of instruction in a subject,schooling
lesson,lesson,n,1,A a single period of instruction in a subject,period
lesson,lesson,n,1,A a single period of instruction in a subject,teaching
lesson,lesson,n,1,A a single period of instruction in a subject,coaching
lesson,lesson,n,1,A a single period of instruction in a subject,session
lesson,lesson,n,1,A a single period of instruction in a subject,instruction
lesson,lesson,n,1,A a single period of instruction in a subject,schooling
lesson,lesson,n,1,A a single period of instruction in a subject,period
lesson,lesson,n,1,A a single period of instruction in a subject,teaching
lesson,lesson,n,1,A a single period of instruction in a subject,coaching
lesson,lesson,n,1,A a single period of instruction in a subject,session
lesson,lesson,n,1,A a single period of instruction in a subject,instruction
lesson,lesson,n,1,A a single period of instruction in a subject,lecture
lesson,lesson,n,3,something from which useful knowledge or principles can be learned:,example
lesson,lesson,n,3,something from which useful knowledge or principles can be learned:,warning
lesson,lesson,n,3,something from which useful knowledge or principles can be learned:,message
lesson,lesson,n,3,something from which useful knowledge or principles can be learned:,moral
lesson,lesson,n,3,something from which useful knowledge or principles can be learned:,deterrent
lesson,lesson,n,4,an experience that serves as a warning or example:,example
lesson,lesson,n,4,an experience that serves as a warning or example:,warning
lesson,lesson,n,4,an experience that serves as a warning or example:,message
lesson,lesson,n,4,an experience that serves as a warning or example:,moral
lesson,lesson,n,4,an experience that serves as a warning or example:,deterrent
lesson,lesson,n,5,a passage of Scripture read during a church service,reading
lesson,lesson,n,5,a passage of Scripture read during a church service,text
let,let,vb,1,to allow:,allow
let,let,vb,1,to allow:,permit
let,let,vb,1,to allow:,authorize
